,country,year,sex,age,suicides_no,population,suicides_100k,gdp_for_year,gdp_per_capita,generation
50,Albania,1993,male,75+ years,4.476676515355e-05,0.000546102841013168,0.018358003289327466,6.518255689820645e-05,0.0014750081284050087,G.I. Generation
51,Albania,1993,male,25-34 years,0.00040290088638195,0.005246486377699536,0.017380095123794286,6.518255689820645e-05,0.0014750081284050087,Boomers
52,Albania,1993,female,15-24 years,0.00044766765153550004,0.006506618340910257,0.015602080277370315,6.518255689820645e-05,0.0014750081284050087,Generation X
53,Albania,1993,male,35-54 years,0.00044766765153550004,0.00799046938454607,0.01266835578077077,6.518255689820645e-05,0.0014750081284050087,Boomers
54,Albania,1993,female,25-34 years,0.00031336735607485,0.005970149117441924,0.011868249099879984,6.518255689820645e-05,0.0014750081284050087,Boomers
55,Albania,1993,female,35-54 years,0.00031336735607485,0.007554445462493085,0.009379028314886429,6.518255689820645e-05,0.0014750081284050087,Boomers
56,Albania,1993,female,55-74 years,8.95335303071e-05,0.00386308063547907,0.005245143796950704,6.518255689820645e-05,0.0014750081284050087,Silent
57,Albania,1993,female,5-14 years,4.476676515355e-05,0.0077621846086020985,0.0012890607636573766,6.518255689820645e-05,0.0014750081284050087,Millenials
58,Albania,1993,male,5-14 years,4.476676515355e-05,0.008371704960372503,0.0012001600213361783,6.518255689820645e-05,0.0014750081284050087,Millenials
59,Albania,1993,female,75+ years,0.0,0.0008908128526885644,0.0,6.518255689820645e-05,0.0014750081284050087,G.I. Generation
60,Albania,1994,male,75+ years,8.95335303071e-05,0.0005552342320509268,0.036138151753567146,0.00010699132456882366,0.0035368474476808274,G.I. Generation
61,Albania,1994,male,55-74 years,0.00049243441668905,0.003906454742908425,0.028537138285104683,0.00010699132456882366,0.0035368474476808274,Silent
62,Albania,1994,female,75+ years,8.95335303071e-05,0.0009045099392452027,0.022269635951460195,0.00010699132456882366,0.0035368474476808274,G.I. Generation
63,Albania,1994,male,25-34 years,0.0002686005909213,0.005276163398572252,0.01151264613059519,0.00010699132456882366,0.0035368474476808274,Boomers
64,Albania,1994,male,35-54 years,0.00040290088638195,0.008275825354476034,0.0110236920478286,0.00010699132456882366,0.0035368474476808274,Boomers
65,Albania,1994,male,15-24 years,0.0002686005909213,0.005522710956591741,0.0110236920478286,0.00010699132456882366,0.0035368474476808274,Generation X
66,Albania,1994,female,15-24 years,0.0002686005909213,0.006444981451405385,0.009423478686047029,0.00010699132456882366,0.0035368474476808274,Generation X
67,Albania,1994,female,25-34 years,0.0001790670606142,0.0059541691831258466,0.006800906787571677,0.00010699132456882366,0.0035368474476808274,Boomers
68,Albania,1994,female,35-54 years,8.95335303071e-05,0.007812407259309772,0.002578121527314753,0.00010699132456882366,0.0035368474476808274,Boomers
69,Albania,1994,female,55-74 years,4.476676515355e-05,0.003979505871210496,0.0025336711561541538,0.00010699132456882366,0.0035368474476808274,Silent
70,Albania,1994,male,5-14 years,4.476676515355e-05,0.008481281652825608,0.0012001600213361783,0.00010699132456882366,0.0035368474476808274,Millenials
71,Albania,1994,female,5-14 years,0.0,0.007855781366739128,0.0,0.00010699132456882366,0.0035368474476808274,Millenials
72,Albania,1995,male,25-34 years,0.00058196794699615,0.005310406114963848,0.024803307107614348,0.00013120815991233346,0.004631208317142608,Generation X
73,Albania,1995,male,55-74 years,0.00040290088638195,0.004057122695031446,0.02249188780726319,0.00013120815991233346,0.004631208317142608,Silent
74,Albania,1995,female,75+ years,8.95335303071e-05,0.0009250555690801602,0.021780681868693606,0.00013120815991233346,0.004631208317142608,G.I. Generation
75,Albania,1995,female,15-24 years,0.00058196794699615,0.006465527081240342,0.020402720362715027,0.00013120815991233346,0.004631208317142608,Generation X
76,Albania,1995,male,15-24 years,0.00049243441668905,0.005499882478997344,0.02026936924923323,0.00013120815991233346,0.004631208317142608,Generation X
77,Albania,1995,male,75+ years,4.476676515355e-05,0.0005666484708481254,0.01769124772191848,0.00013120815991233346,0.004631208317142608,G.I. Generation
78,Albania,1995,male,35-54 years,0.0006267347121497,0.008574878410962637,0.016535538071742902,0.00013120815991233346,0.004631208317142608,Boomers
79,Albania,1995,female,25-34 years,0.00031336735607485,0.006020371768149599,0.011779348357558785,0.00013120815991233346,0.004631208317142608,Generation X
80,Albania,1995,female,35-54 years,0.0003581341212284,0.008129723097871893,0.00995688313997422,0.00013120815991233346,0.004631208317142608,Boomers
81,Albania,1995,male,5-14 years,0.0002686005909213,0.008588575497519275,0.007067609014535272,0.00013120815991233346,0.004631208317142608,Millenials
82,Albania,1995,female,55-74 years,8.95335303071e-05,0.004111911041257999,0.004933991198826511,0.00013120815991233346,0.004631208317142608,Silent
83,Albania,1995,female,5-14 years,8.95335303071e-05,0.007953943820395035,0.0025336711561541538,0.00013120815991233346,0.004631208317142608,Millenials
84,Albania,1996,male,75+ years,8.95335303071e-05,0.0005734970141264444,0.03498244210339156,0.000180345384223701,0.006946812475713911,G.I. Generation
85,Albania,1996,male,15-24 years,0.00076103500761035,0.005554670825223897,0.03102635907009824,0.000180345384223701,0.006946812475713911,Generation X
86,Albania,1996,male,25-34 years,0.0006267347121497,0.005365194461190401,0.02644797084055652,0.000180345384223701,0.006946812475713911,Generation X
87,Albania,1996,female,15-24 years,0.0007162682424568,0.006561406687136811,0.024714406365293148,0.000180345384223701,0.006946812475713911,Generation X
88,Albania,1996,female,75+ years,8.95335303071e-05,0.000934186960117919,0.021558430012890605,0.000180345384223701,0.006946812475713911,G.I. Generation
89,Albania,1996,female,25-34 years,0.00044766765153550004,0.006109402830767747,0.0165799884429035,0.000180345384223701,0.006946812475713911,Generation X
90,Albania,1996,male,35-54 years,0.0005372011818426,0.008659343778061906,0.014046317286749346,0.000180345384223701,0.006946812475713911,Boomers
91,Albania,1996,female,35-54 years,0.00040290088638195,0.008257562572400517,0.0110681424189892,0.000180345384223701,0.006946812475713911,Boomers
92,Albania,1996,male,55-74 years,0.00013430029546065,0.0041004968024608,0.007423211983820065,0.000180345384223701,0.006946812475713911,Silent
93,Albania,1996,female,55-74 years,4.476676515355e-05,0.004173547930762871,0.002444770413832956,0.000180345384223701,0.006946812475713911,Silent
94,Albania,1996,male,5-14 years,8.95335303071e-05,0.008677606560137423,0.0023558696715117572,0.000180345384223701,0.006946812475713911,Millenials
95,Albania,1996,female,5-14 years,4.476676515355e-05,0.008077217599404779,0.0012446103924967774,0.000180345384223701,0.006946812475713911,Millenials
96,Albania,1997,male,25-34 years,0.0016116035455278,0.005381174395506479,0.06778681601991376,0.00012764339594898254,0.004298141965567283,Generation X
97,Albania,1997,male,15-24 years,0.00147730325006715,0.005572933607299415,0.06000800106680891,0.00012764339594898254,0.004298141965567283,Generation X
98,Albania,1997,male,75+ years,0.00013430029546065,0.0005734970141264444,0.05249588834066765,0.00012764339594898254,0.004298141965567283,G.I. Generation
99,Albania,1997,male,35-54 years,0.0013430029546065,0.008686737951175182,0.035026892474552165,0.00012764339594898254,0.004298141965567283,Boomers
100,Albania,1997,female,15-24 years,0.00094010206822455,0.0067052260959815126,0.03173756500866782,0.00012764339594898254,0.004298141965567283,Generation X
101,Albania,1997,male,55-74 years,0.0005372011818426,0.004109628193498559,0.029603947192959064,0.00012764339594898254,0.004298141965567283,Silent
102,Albania,1997,female,25-34 years,0.0007162682424568,0.00624637369633413,0.02595901675778993,0.00012764339594898254,0.004298141965567283,Generation X
103,Albania,1997,female,75+ years,8.95335303071e-05,0.0009547325899528764,0.021113926301284617,0.00012764339594898254,0.004298141965567283,G.I. Generation
104,Albania,1997,female,35-54 years,0.00031336735607485,0.008442473240915134,0.008401120149353247,0.00012764339594898254,0.004298141965567283,Boomers
105,Albania,1997,female,5-14 years,0.0002686005909213,0.008252996876881637,0.007378761612659466,0.00012764339594898254,0.004298141965567283,Millenials
106,Albania,1997,male,5-14 years,0.0001790670606142,0.00870271788549126,0.004667288971862915,0.00012764339594898254,0.004298141965567283,Millenials
107,Albania,1997,female,55-74 years,0.0,0.00426257899338102,0.0,0.00012764339594898254,0.004298141965567283,Silent
108,Albania,1998,male,75+ years,0.00013430029546065,0.0005826284051642034,0.05169578165977686,0.00014680497882338159,0.005138737995733578,G.I. Generation
109,Albania,1998,male,15-24 years,0.00120870265914585,0.005673378908714762,0.04822865270925012,0.00014680497882338159,0.005138737995733578,Generation X
110,Albania,1998,female,15-24 years,0.0014325364849136,0.006741751660132547,0.04813975196692893,0.00014680497882338159,0.005138737995733578,Generation X
111,Albania,1998,male,25-34 years,0.0011639358939923,0.005481619696921827,0.04809530159576833,0.00014680497882338159,0.005138737995733578,Generation X
112,Albania,1998,male,35-54 years,0.00129823618945295,0.008855668685373722,0.033204427256967595,0.00014680497882338159,0.005138737995733578,Boomers
113,Albania,1998,male,55-74 years,0.00040290088638195,0.004189527865078949,0.021780681868693606,0.00014680497882338159,0.005138737995733578,Silent
114,Albania,1998,female,25-34 years,0.00044766765153550004,0.006278333564966286,0.016135484731297507,0.00014680497882338159,0.005138737995733578,Generation X
115,Albania,1998,female,55-74 years,0.0002686005909213,0.0042899731664942965,0.014179668400231143,0.00014680497882338159,0.005138737995733578,Silent
116,Albania,1998,female,35-54 years,0.00040290088638195,0.008488130196103928,0.010756989820865004,0.00014680497882338159,0.005138737995733578,Boomers
117,Albania,1998,male,5-14 years,8.95335303071e-05,0.0088602343808926,0.002266968929190559,0.00014680497882338159,0.005138737995733578,Millenials
118,Albania,1998,female,5-14 years,4.476676515355e-05,0.008298653832070431,0.0012001600213361783,0.00014680497882338159,0.005138737995733578,Millenials
119,Albania,1998,female,75+ years,0.0,0.0009592982854717559,0.0,0.00014680497882338159,0.005138737995733578,G.I. Generation
120,Albania,1999,male,75+ years,0.00013430029546065,0.000584911252923643,0.051473529803973864,0.00018585636362402082,0.006946812475713911,G.I. Generation
121,Albania,1999,male,15-24 years,0.0010744023636852,0.005714470168384677,0.04258345557185403,0.00018585636362402082,0.006946812475713911,Generation X
122,Albania,1999,female,75+ years,0.0001790670606142,0.0009615811332311956,0.041916700004445036,0.00018585636362402082,0.006946812475713911,G.I. Generation
123,Albania,1999,male,35-54 years,0.00138776971976005,0.008921871270397473,0.035249144330355156,0.00018585636362402082,0.006946812475713911,Boomers
124,Albania,1999,male,25-34 years,0.0008505685379174501,0.005524993804351181,0.034849090989909765,0.00018585636362402082,0.006946812475713911,Generation X
125,Albania,1999,male,55-74 years,0.0006267347121497,0.004221487733711105,0.033604480597412986,0.00018585636362402082,0.006946812475713911,Silent
126,Albania,1999,female,15-24 years,0.0008505685379174501,0.006769145833245824,0.028448237542783486,0.00018585636362402082,0.006946812475713911,Generation X
127,Albania,1999,female,25-34 years,0.00058196794699615,0.006305727738079562,0.020891674445481623,0.00018585636362402082,0.006946812475713911,Generation X
128,Albania,1999,female,55-74 years,0.0002686005909213,0.004303670253050935,0.014135218029070544,0.00018585636362402082,0.006946812475713911,Silent
129,Albania,1999,female,35-54 years,0.00022383382576775002,0.008522372912495524,0.005956349735520292,0.00018585636362402082,0.006946812475713911,Boomers
130,Albania,1999,female,5-14 years,4.476676515355e-05,0.008330613700702587,0.0012001600213361783,0.00018585636362402082,0.006946812475713911,Millenials
131,Albania,1999,male,5-14 years,0.0,0.008926436965916352,0.0,0.00018585636362402082,0.006946812475713911,Millenials
132,Albania,2000,male,25-34 years,0.00076103500761035,0.005289860485128891,0.032582122060719206,0.00019784725733870757,0.008310798486927146,Generation X
133,Albania,2000,male,55-74 years,0.00044766765153550004,0.004043425608474808,0.025070009334577942,0.00019784725733870757,0.008310798486927146,Silent
134,Albania,2000,female,75+ years,8.95335303071e-05,0.0008565701362969688,0.023514246343956973,0.00019784725733870757,0.008310798486927146,G.I. Generation
135,Albania,2000,male,75+ years,4.476676515355e-05,0.0005620827753292459,0.017869049206560874,0.00019784725733870757,0.008310798486927146,G.I. Generation
136,Albania,2000,female,15-24 years,0.0002686005909213,0.006018088920390159,0.010090234253456017,0.00019784725733870757,0.008310798486927146,Generation X
137,Albania,2000,male,15-24 years,0.00022383382576775002,0.005472488305884067,0.009245677201404632,0.00019784725733870757,0.008310798486927146,Generation X
138,Albania,2000,female,35-54 years,0.00022383382576775002,0.0075772739400874825,0.006712006045250478,0.00019784725733870757,0.008310798486927146,Boomers
139,Albania,2000,female,25-34 years,0.00013430029546065,0.005604893475931571,0.0054229452815931015,0.00019784725733870757,0.008310798486927146,Generation X
140,Albania,2000,male,35-54 years,0.0001790670606142,0.00854748423784936,0.004756189714184114,0.00019784725733870757,0.008310798486927146,Boomers
141,Albania,2000,male,5-14 years,4.476676515355e-05,0.00855204993336824,0.0012001600213361783,0.00019784725733870757,0.008310798486927146,Millenials
142,Albania,2000,female,5-14 years,0.0,0.007406060358129503,0.0,0.00019784725733870757,0.008310798486927146,Millenials
143,Albania,2000,female,55-74 years,0.0,0.0038288379190874744,0.0,0.00019784725733870757,0.008310798486927146,Silent
144,Albania,2001,male,25-34 years,0.0009848688333781,0.0047073690508302535,0.047339645286038144,0.00022150614881871858,0.009516181473580701,Generation X
145,Albania,2001,male,35-54 years,0.0015220700152207,0.008641674536403842,0.03991643330221808,0.00022150614881871858,0.009516181473580701,Boomers
146,Albania,2001,male,55-74 years,0.00049243441668905,0.00448333037171884,0.02484775747877495,0.00022150614881871858,0.009516181473580701,Silent
147,Albania,2001,female,75+ years,8.95335303071e-05,0.0010723905634743992,0.01880250700093346,0.00022150614881871858,0.009516181473580701,Silent
148,Albania,2001,male,15-24 years,0.00044766765153550004,0.005838634258020603,0.017380095123794286,0.00022150614881871858,0.009516181473580701,Millenials
149,Albania,2001,female,15-24 years,0.00040290088638195,0.006188366534766767,0.014757523225318932,0.00022150614881871858,0.009516181473580701,Millenials
150,Albania,2001,female,35-54 years,0.0005372011818426,0.008444550632376223,0.014401920256034139,0.00022150614881871858,0.009516181473580701,Boomers
151,Albania,2001,male,75+ years,4.476676515355e-05,0.0007023409416692218,0.014313019513712942,0.00022150614881871858,0.009516181473580701,Silent
152,Albania,2001,female,55-74 years,0.0002686005909213,0.004326475902167738,0.014046317286749346,0.00022150614881871858,0.009516181473580701,Silent
153,Albania,2001,male,5-14 years,0.0002686005909213,0.007334287624572719,0.00831221940703205,0.00022150614881871858,0.009516181473580701,Millenials
154,Albania,2001,female,25-34 years,0.0001790670606142,0.0050791764654101994,0.008001066808907855,0.00022150614881871858,0.009516181473580701,Generation X
155,Albania,2001,female,5-14 years,8.95335303071e-05,0.0070101232427322805,0.0028892741254389477,0.00022150614881871858,0.009516181473580701,Millenials
156,Albania,2002,male,75+ years,0.0001790670606142,0.0007014962879982291,0.05734097879717296,0.0002421632163725613,0.010483659923394738,Silent
157,Albania,2002,male,25-34 years,0.0010296355985316501,0.004702849012266563,0.0495621638440681,0.0002421632163725613,0.010483659923394738,Generation X
158,Albania,2002,male,35-54 years,0.00156683678037425,0.00871730528267408,0.04071653998310886,0.0002421632163725613,0.010483659923394738,Boomers
159,Albania,2002,male,55-74 years,0.00058196794699615,0.00451665994900666,0.02915944348135307,0.0002421632163725613,0.010483659923394738,Silent
160,Albania,2002,male,15-24 years,0.00067150147730325,0.005999072798554026,0.02533671156154154,0.0002421632163725613,0.010483659923394738,Millenials
161,Albania,2002,female,15-24 years,0.0006267347121497,0.006293628644954532,0.022536338178423793,0.0002421632163725613,0.010483659923394738,Millenials
162,Albania,2002,female,35-54 years,0.00067150147730325,0.008556912399095846,0.017780148464239677,0.0002421632163725613,0.010483659923394738,Boomers
163,Albania,2002,female,25-34 years,0.00031336735607485,0.005100041693931479,0.013912966173267547,0.0002421632163725613,0.010483659923394738,Generation X
164,Albania,2002,female,75+ years,4.476676515355e-05,0.001075883320546342,0.009379028314886429,0.0002421632163725613,0.010483659923394738,Silent
165,Albania,2002,female,55-74 years,0.0001790670606142,0.004370146779805819,0.00929012757256523,0.0002421632163725613,0.010483659923394738,Silent
166,Albania,2002,female,5-14 years,4.476676515355e-05,0.006952915077880721,0.0014668622482997735,0.0002421632163725613,0.010483659923394738,Millenials
167,Albania,2002,male,5-14 years,4.476676515355e-05,0.00728673590574359,0.001377961505978575,0.0002421632163725613,0.010483659923394738,Millenials
168,Albania,2003,female,75+ years,0.0002686005909213,0.0011142579913825236,0.054318353558252215,0.0003145594068208023,0.014036367673531532,Silent
169,Albania,2003,male,55-74 years,0.0007162682424568,0.004594048488051666,0.03529359470151576,0.0003145594068208023,0.014036367673531532,Silent
170,Albania,2003,male,35-54 years,0.0012534694242994,0.00880992041627455,0.03222651909143442,0.0003145594068208023,0.014036367673531532,Boomers
171,Albania,2003,male,15-24 years,0.00067150147730325,0.006231192758733856,0.024403253767168957,0.0003145594068208023,0.014036367673531532,Millenials
172,Albania,2003,female,15-24 years,0.0006267347121497,0.006470298233057572,0.0219140329821754,0.0003145594068208023,0.014036367673531532,Millenials
173,Albania,2003,female,55-74 years,0.00040290088638195,0.00446116391997468,0.020447170733875628,0.0003145594068208023,0.014036367673531532,Silent
174,Albania,2003,male,25-34 years,0.00040290088638195,0.004683376320878542,0.019469262568342447,0.0003145594068208023,0.014036367673531532,Generation X
175,Albania,2003,female,25-34 years,0.00040290088638195,0.005083057306601247,0.017957949948882074,0.0003145594068208023,0.014036367673531532,Generation X
176,Albania,2003,female,35-54 years,0.00058196794699615,0.008708653289665804,0.015157576565764325,0.0003145594068208023,0.014036367673531532,Boomers
177,Albania,2003,male,75+ years,4.476676515355e-05,0.0007393915608049284,0.013601813575143354,0.0003145594068208023,0.014036367673531532,Silent
178,Albania,2003,male,5-14 years,0.0001790670606142,0.007143624179704314,0.005689647508556697,0.0003145594068208023,0.014036367673531532,Millenials
179,Albania,2003,female,5-14 years,0.0,0.006807429190171628,0.0,0.0003145594068208023,0.014036367673531532,Millenials
180,Albania,2004,male,75+ years,0.0001790670606142,0.0008046581782473098,0.05005111792683469,0.00040108598203160585,0.018183836765767125,Silent
181,Albania,2004,male,35-54 years,0.0017459038409884501,0.008937097864952935,0.04422811930479619,0.00040108598203160585,0.018183836765767125,Boomers
182,Albania,2004,male,25-34 years,0.0007162682424568,0.004649247746874918,0.03489354136107036,0.00040108598203160585,0.018183836765767125,Generation X
183,Albania,2004,female,15-24 years,0.0008953353030710001,0.0066656871727880165,0.030404053873849847,0.00040108598203160585,0.018183836765767125,Millenials
184,Albania,2004,male,15-24 years,0.0008505685379174501,0.0065401305460188325,0.029470596079477263,0.00040108598203160585,0.018183836765767125,Millenials
185,Albania,2004,female,75+ years,0.00013430029546065,0.0011572211862151789,0.026181268613592924,0.00040108598203160585,0.018183836765767125,Silent
186,Albania,2004,female,25-34 years,0.00049243441668905,0.00507045598696914,0.0220029337244966,0.00040108598203160585,0.018183836765767125,Generation X
187,Albania,2004,male,55-74 years,0.00044766765153550004,0.004723759897743031,0.02146952927056941,0.00040108598203160585,0.018183836765767125,Silent
188,Albania,2004,female,35-54 years,0.00076103500761035,0.00892954163886919,0.01929146108370005,0.00040108598203160585,0.018183836765767125,Boomers
189,Albania,2004,female,55-74 years,0.00013430029546065,0.004647033384548262,0.006534204560608081,0.00040108598203160585,0.018183836765767125,Silent
190,Albania,2004,female,5-14 years,0.00013430029546065,0.0065386923519303855,0.004667288971862915,0.00040108598203160585,0.018183836765767125,Millenials
191,Albania,2004,male,5-14 years,4.476676515355e-05,0.006891985871181275,0.0014668622482997735,0.00040108598203160585,0.018183836765767125,Millenials
192,Albania,2005,female,15-24 years,0.0,0.006429503743596384,0.0,0.00044764516979537886,0.0212528052909969,Millenials
193,Albania,2005,female,25-34 years,0.0,0.004348071641972037,0.0,0.00044764516979537886,0.0212528052909969,Generation X
194,Albania,2005,female,35-54 years,0.0,0.008817157043671973,0.0,0.00044764516979537886,0.0212528052909969,Boomers
195,Albania,2005,female,5-14 years,0.0,0.006307074618257632,0.0,0.00044764516979537886,0.0212528052909969,Millenials
196,Albania,2005,female,55-74 years,0.0,0.004810416798691362,0.0,0.00044764516979537886,0.0212528052909969,Silent
197,Albania,2005,female,75+ years,0.0,0.001207923234952335,0.0,0.00044764516979537886,0.0212528052909969,Silent
198,Albania,2005,male,15-24 years,0.0,0.006423865109630568,0.0,0.00044764516979537886,0.0212528052909969,Millenials
199,Albania,2005,male,25-34 years,0.0,0.004046142197308541,0.0,0.00044764516979537886,0.0212528052909969,Generation X
200,Albania,2005,male,35-54 years,0.0,0.00867399966067751,0.0,0.00044764516979537886,0.0212528052909969,Boomers
201,Albania,2005,male,5-14 years,0.0,0.006645118714475464,0.0,0.00044764516979537886,0.0212528052909969,Millenials
202,Albania,2005,male,55-74 years,0.0,0.004881641648785881,0.0,0.00044764516979537886,0.0212528052909969,Silent
203,Albania,2005,male,75+ years,0.0,0.0008718880447628093,0.0,0.00044764516979537886,0.0212528052909969,Silent
204,Albania,2006,female,15-24 years,0.0,0.00645726317235117,0.0,0.0004936751326163028,0.02366357126430401,Millenials
205,Albania,2006,female,25-34 years,0.0,0.004248676450526032,0.0,0.0004936751326163028,0.02366357126430401,Generation X
206,Albania,2006,female,35-54 years,0.0,0.008868133034140262,0.0,0.0004936751326163028,0.02366357126430401,Boomers
